,source,target,values
330452,Innovation,Sophie KELLER,16.0
330453,Innovation,Clément JOURDAN,6.0
330454,Innovation,Théo BATTAGLIA,2.0
330455,Innovation,Sylvie  BOUTAUDOU,1.0
330457,Innovation,Claire DELIGANT,1.0
330458,Innovation,Mylène MARTIN,1.0
330463,Innovation,Hubert GUILLAUD,2.0
330464,Innovation,Nicolas MATYJASIK,1.0
330471,Innovation,Bruno MARZLOFF,1.0
330537,Innovation,Jean-Philippe CLEMENT,1.0
330596,Innovation,Boris BEAUDE,1.0
330602,Innovation,Laura PANDELLE,1.0
330603,Innovation,Magali MARLIN,1.0
330618,Innovation,Gilles FINCHELSTEIN,1.0
330619,Innovation,Gilles GUILLOT,1.0
330620,Innovation,Gilles JEANNOT,1.0
330632,Innovation,Lucie VERCHERE,1.0
330663,Innovation,Mélanie GAT,1.0
330681,Innovation,Philippe MAZUEL,1.0
330713,Innovation,Andrea REA,1.0
330762,Innovation,Benoit GODIN,1.0
330837,Innovation,Nicolas LEPRÊTRE,2.0
330865,Innovation,Flavie FERCHAUD,1.0
330878,Innovation,Fabien GIRARDIN,1.0
330879,Innovation,Antoine COURMONT,1.0
330886,Innovation,Yoan OLLIVIER,11.0
330888,Innovation,Valérie PEUGEOT,1.0
330893,Innovation,Daniel KAPLAN,1.0
330899,Innovation,Anne FORNEROD,1.0
330912,Innovation,Manon MOLINS,1.0
330913,Innovation,Marine ALBAREDE,1.0
330914,Innovation,Vivienne BOLSIUS,1.0
330915,Innovation,Maaike OSIECK,1.0
330921,Innovation,Caroline MORICEAU,1.0
330922,Innovation,Laure PERRIN-VIDOZ,1.0
330992,Handicap,Geoffroy BING,2.0
330993,Handicap,Catherine PANASSIER,12.0
330995,Handicap,Sylvie  MAURIS-DEMOURIOUX,2.0
330999,Handicap,Caroline JANUEL,5.0
331003,Handicap,Cédric POLÈRE,4.0
331004,Handicap,Ludovic VIÉVARD,1.0
331007,Handicap,Brigitte YVRAY-DANGUIS,1.0
331018,Handicap,Laure BORNAREL,11.0
331047,Handicap,Camille DUTHY,1.0
331073,Handicap,Bruno BENOIT,1.0
331082,Handicap,Brice DURY,1.0
331279,Handicap,Pierre MARGOT-CATTIN,1.0
331393,Handicap,Nicolas BALTENNECK,1.0
331413,Handicap,Luciano LOIACONO-CLOUET,1.0
331485,Handicap,Elise ROCHE,1.0
331486,Handicap,Guillaume SÉCHET,1.0
331487,Handicap,Emilie DEFOORT,1.0
331530,Handicap,Béatrice CHARRE,1.0
331531,Handicap,Mireille LEMAHIEU,1.0
331533,Handicap,Jean-Pierre VIGNAT,1.0
331534,Handicap,Jean FURTOS,1.0
331535,Handicap,Stéphanie PORNIN,1.0
331536,Handicap,Cécile PEETERS,1.0
331596,Usage,Geoffroy BING,10.0
331597,Usage,Catherine PANASSIER,6.0
331600,Usage,Emile HOOGE,2.0
331601,Usage,Boris CHABANEL,5.0
331603,Usage,Caroline JANUEL,4.0
331604,Usage,Catherine FORET,3.0
331606,Usage,Marianne CHOUTEAU,2.0
331607,Usage,Cédric POLÈRE,9.0
331608,Usage,Ludovic VIÉVARD,11.0
331610,Usage,Pierre-Alain FOUR,2.0
331613,Usage,Nicolas NOVA,1.0
331615,Usage,Julien CASALS,1.0
331617,Usage,Matthieu BOURY,1.0
331618,Usage,Quentin ZARAGORI,2.0
331619,Usage,Aurélien BOUTAUD,2.0
331620,Usage,Sandra DECELLE,1.0
331621,Usage,Geneviève BERNARDIN,2.0
331622,Usage,Laure BORNAREL,2.0
331626,Usage,Anne-Caroline JAMBAUD,8.0
331633,Usage,Jean-Loup MOLIN,2.0
331640,Usage,Philippe GARGOV,1.0
331642,Usage,Eddy MAAROUFI,1.0
331643,Usage,Benjamin LIPPENS,1.0
331648,Usage,Benjamin  PRADEL,1.0
331649,Usage,Catherine DEBRAND,1.0
331650,Usage,François MAYSSAL,5.0
331658,Usage,Nicolas RIO,1.0
331661,Usage,Clément JOURDAN,1.0
331679,Usage,Bruno MARZLOFF,1.0
331686,Usage,Brice DURY,2.0
331688,Usage,Pascal BAVOUX,1.0
331719,Usage,Dominique CARDON,1.0
331748,Usage,Julia GUDEFIN,1.0
331752,Usage,Laure ISNARD,1.0
331753,Usage,Bernard BARRAQUE,1.0
331766,Usage,Rémi BARBIER,1.0
331773,Usage,Sandrine BOUCHER,1.0
331774,Usage,Sebastian ROCHE,1.0
331804,Usage,Boris BEAUDE,1.0
331833,Usage,Frédéric NAUDON,1.0
331844,Usage,Michel WIEVIORKA,1.0
331871,Usage,Mélanie GAT,3.0
332032,Usage,Alexis SPIRE,1.0
332033,Usage,Vincent DUBOIS,1.0
332034,Usage,Sandra JARRY,1.0
332035,Usage,Irène GAILLARD,1.0
332036,Usage,Vanina MOLLO,1.0
332042,Usage,Olivier OULLIER,1.0
332043,Usage,Astrid HOPFENSITZ,1.0
332073,Usage,Flavie FERCHAUD,1.0
332094,Usage,Yoan OLLIVIER,5.0
332097,Usage,Marie-Claire VILLEVAL,1.0
332098,Usage,Philippe STEINER,1.0
332102,Usage,Gaëtan BRISEPIERRE,1.0
332103,Usage,Catherine GRANDCLEMENT,1.0
332104,Usage,Vincent RENAULD,1.0
332107,Usage,Anne FORNEROD,1.0
332110,Usage,Clara PERRIN,1.0
332113,Usage,Gilbert BERLIOZ,1.0
332117,Usage,Robert REVAT,1.0
332118,Usage,Bruno CARBONNET,1.0
332119,Usage,Antonio A. CASILLI,1.0
332132,Usage,Frédéric BERTRAND,1.0
332200,Santé,Geoffroy BING,8.0
332201,Santé,Catherine PANASSIER,14.0
332202,Santé,Stéphane AUTRAN,2.0
332203,Santé,Sylvie  MAURIS-DEMOURIOUX,17.0
332204,Santé,Emile HOOGE,5.0
332205,Santé,Boris CHABANEL,6.0
332207,Santé,Caroline JANUEL,17.0
332209,Santé,Philippe DUJARDIN,1.0
332210,Santé,Marianne CHOUTEAU,5.0
332211,Santé,Cédric POLÈRE,23.0
332212,Santé,Ludovic VIÉVARD,9.0
332213,Santé,Pierre GROSDEMOUGE,4.0
332214,Santé,Pierre-Alain FOUR,2.0
332215,Santé,Brigitte YVRAY-DANGUIS,1.0
332217,Santé,Nicolas NOVA,1.0
332223,Santé,Aurélien BOUTAUD,6.0
332224,Santé,Sandra DECELLE,4.0
332225,Santé,Geneviève BERNARDIN,4.0
332226,Santé,Laure BORNAREL,42.0
332234,Santé,Florence LE NULZEC,1.0
332240,Santé,Gilles CAYUELA,1.0
332246,Santé,Eddy MAAROUFI,5.0
332249,Santé,David CHEVALLIER,1.0
332251,Santé,Anouk JORDAN,3.0
332253,Santé,Catherine DEBRAND,1.0
332258,Santé,Julie JEAMMAUD,1.0
332259,Santé,Lionel GASTINE,1.0
332264,Santé,Sophie KELLER,1.0
332281,Santé,Bruno BENOIT,2.0
332282,Santé,Bruno FANTON,1.0
332290,Santé,Brice DURY,1.0
332307,Santé, COMMUNAUTÉ URBAINE DE LYON,1.0
332328,Santé,Emmanuel VIGNERON,1.0
332329,Santé,Faïza BOULKEROUA,1.0
332353,Santé,Jany DHERVILLEZ,1.0
332359,Santé,(LMDE) LA MUTUELLE DES ETUDIANTS,1.0
332369,Santé,Jean-Paul ARVEILLER,1.0
332391,Santé,Thierry BRUHAT,1.0
332398,Santé,Antoine LAZARUS,1.0
332406,Santé,Antoine BAILLY,1.0
332419,Santé,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,2.0
332433,Santé,pôle universitaire de Lyon GIP,1.0
332441,Santé,François GRATEAU,1.0
332453,Santé,Marie-Elizabeth NICOLEAU,1.0
332454,Santé,Alain BENINI,1.0
332457,Santé,Marie-Christine POUCHELLE,1.0
332462,Santé,Pascal BEAU,1.0
332500,Santé,Valérie BUTHION,1.0
332557,Santé,Marc JEANNEROD,1.0
332558,Santé,Jean NORMAND,1.0
332559,Santé,René MORNEX,1.0
332597,Santé,Patrice MARIE,1.0
332612,Santé,Gro Harlem BRUNDTLAND,1.0
332623,Santé,Anne-Sophie CLEMENÇON,1.0
332635,Santé,Eve DENJEAN,1.0
332649,Santé,Nicolas LEPRÊTRE,1.0
332675,Santé,Alexandre MONNIN,1.0
332697,Santé,Christine OLM,1.0
332738,Santé,Béatrice CHARRE,1.0
332739,Santé,Mireille LEMAHIEU,1.0
332741,Santé,Jean-Pierre VIGNAT,1.0
332742,Santé,Jean FURTOS,1.0
332743,Santé,Stéphanie PORNIN,1.0
332744,Santé,Cécile PEETERS,1.0
332804,Data,Geoffroy BING,2.0
332807,Data,Sylvie  MAURIS-DEMOURIOUX,1.0
332808,Data,Emile HOOGE,2.0
332809,Data,Boris CHABANEL,4.0
332811,Data,Caroline JANUEL,6.0
332816,Data,Ludovic VIÉVARD,1.0
332818,Data,Pierre-Alain FOUR,2.0
332821,Data,Nicolas NOVA,1.0
332834,Data,Anne-Caroline JAMBAUD,6.0
332848,Data,Philippe GARGOV,2.0
332849,Data,Margot BALDASSI,1.0
332854,Data,Caroline HAMON,1.0
332858,Data,François MAYSSAL,1.0
332871,Data,Sylvie  BOUTAUDOU,1.0
332879,Data,Hubert GUILLAUD,1.0
333294,Data,Fabien GIRARDIN,1.0
333295,Data,Antoine COURMONT,2.0
333302,Data,Yoan OLLIVIER,1.0
333328,Data,Manon MOLINS,1.0
333329,Data,Marine ALBAREDE,1.0
333408,Management,Geoffroy BING,3.0
333411,Management,Sylvie  MAURIS-DEMOURIOUX,2.0
333412,Management,Emile HOOGE,1.0
333413,Management,Boris CHABANEL,2.0
333415,Management,Caroline JANUEL,1.0
333419,Management,Cédric POLÈRE,2.0
333420,Management,Ludovic VIÉVARD,1.0
333431,Management,Aurélien BOUTAUD,1.0
333459,Management,Anouk JORDAN,1.0
333461,Management,Catherine DEBRAND,1.0
333466,Management,Julie JEAMMAUD,2.0
333467,Management,Lionel GASTINE,1.0
333480,Management,Gilles PINSON,1.0
333484,Management,Nicolas MATYJASIK,1.0
333499,Management,Brigitte AURIACOMBE,1.0
333510,Management,Christelle MOREL-JOURNEL,1.0
333701,Management,Philippe MAZUEL,1.0
333792,Management,Alice TAGGER,1.0
333843,Management,Eve DENJEAN,1.0
334012,Économie,Geoffroy BING,14.0
334013,Économie,Catherine PANASSIER,2.0
334015,Économie,Sylvie  MAURIS-DEMOURIOUX,2.0
334016,Économie,Emile HOOGE,9.0
334017,Économie,Boris CHABANEL,43.0
334018,Économie,Isabelle ROUGÉ,1.0
334019,Économie,Caroline JANUEL,6.0
334021,Économie,Philippe DUJARDIN,1.0
334023,Économie,Cédric POLÈRE,4.0
334024,Économie,Ludovic VIÉVARD,1.0
334025,Économie,Pierre GROSDEMOUGE,2.0
334026,Économie,Pierre-Alain FOUR,1.0
334029,Économie,Nicolas NOVA,2.0
334031,Économie,Julien CASALS,5.0
334035,Économie,Aurélien BOUTAUD,15.0
334039,Économie,Claire HARPET,1.0
334042,Économie,Anne-Caroline JAMBAUD,2.0
334053,Économie,Bruno BIGOURDAN,4.0
334054,Économie,Abdel MOKTARI,1.0
334058,Économie,Eddy MAAROUFI,2.0
334062,Économie,Caroline HAMON,4.0
334063,Économie,Anouk JORDAN,3.0
334064,Économie,Benjamin  PRADEL,1.0
334065,Économie,Catherine DEBRAND,1.0
334066,Économie,François MAYSSAL,2.0
334069,Économie,Annabelle RICHARD,1.0
334070,Économie,Julie JEAMMAUD,2.0
334075,Économie,Natacha ISRAËL,1.0
334076,Économie,Sophie KELLER,3.0
334085,Économie,Deborah GALIMBERTI,1.0
334093,Économie,Bruno BENOIT,1.0
334098,Économie,Camille GUEZENNEC,1.0
334099,Économie,Guillaume MALOCHET,1.0
334116,Économie,Christian LEFÈVRE,1.0
334118,Économie,Collectif ECONOMIE ET HUMANISME,1.0
334119,Économie, COMMUNAUTÉ URBAINE DE LYON,1.0
334151,Économie,Jean-Louis DAYAN,1.0
334168,Économie,Laure ISNARD,1.0
334169,Économie,Bernard BARRAQUE,1.0
334182,Économie,Rémi BARBIER,1.0
334199,Économie,cabinet SILOÉ,1.0
334206,Économie,Marie-Amandine VERMILLON,1.0
334208,Économie,Étienne RODIN,1.0
334213,Économie,Bernard CHOCAT,2.0
334228,Économie,Anne-Cécile RAGOT,1.0
334231,Économie,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
334233,Économie,Philippe JURY,2.0
334235,Économie,Guillaume POITRINAL,1.0
334249,Économie,Frédéric NAUDON,1.0
334270,Économie,Mike RACO,1.0
334289,Économie, Nicole GOLANCZYK,1.0
334295,Économie,Paul D.REITER,1.0
334297,Économie,Paul ARIÈS,1.0
334301,Économie,Olivier BLANDIN,1.0
334308,Économie,Jean-François DRAPERI,1.0
334309,Économie,Jean GADREY,1.0
334373,Économie,Jean-Paul BRAVARD,1.0
334447,Économie,Eve DENJEAN,2.0
334512,Économie,Valérie PEUGEOT,1.0
334516,Économie,Patrice RAYMOND,1.0
334540,Économie,Magali TALANDIER,1.0
334542,Économie,Arnaud FLORENTIN,1.0
334616,Social,Geoffroy BING,2.0
334617,Social,Catherine PANASSIER,4.0
334619,Social,Sylvie  MAURIS-DEMOURIOUX,3.0
334620,Social,Emile HOOGE,1.0
334621,Social,Boris CHABANEL,2.0
334624,Social,Catherine FORET,1.0
334627,Social,Cédric POLÈRE,12.0
334628,Social,Ludovic VIÉVARD,1.0
334629,Social,Pierre GROSDEMOUGE,1.0
334630,Social,Pierre-Alain FOUR,1.0
334632,Social,Pauline KERTUDO,1.0
334633,Social,Nicolas NOVA,1.0
334635,Social,Julien CASALS,1.0
334636,Social,Didier VANONI,2.0
334637,Social,Matthieu BOURY,1.0
334639,Social,Aurélien BOUTAUD,1.0
334644,Social,Miloud LEKOUARA,1.0
334662,Social,Eddy MAAROUFI,1.0
334667,Social,Anouk JORDAN,2.0
334669,Social,Catherine DEBRAND,1.0
334677,Social,Frédérique SONNET,1.0
334680,Social,Sophie KELLER,1.0
334846,Social,Gilles FINCHELSTEIN,1.0
334920,Social,Nicolas DUVOUX,1.0
335065,Social,Nicolas LEPRÊTRE,1.0
335094,Social,Marie JOMARD,1.0
335113,Social,Christine OLM,1.0
335125,Social,Robert LAFORE,1.0
335134,Social, LALCA,1.0
335220,Cadre de vie,Geoffroy BING,5.0
335221,Cadre de vie,Catherine PANASSIER,6.0
335222,Cadre de vie,Stéphane AUTRAN,1.0
335223,Cadre de vie,Sylvie  MAURIS-DEMOURIOUX,4.0
335224,Cadre de vie,Emile HOOGE,2.0
335225,Cadre de vie,Boris CHABANEL,4.0
335227,Cadre de vie,Caroline JANUEL,1.0
335228,Cadre de vie,Catherine FORET,2.0
335230,Cadre de vie,Marianne CHOUTEAU,1.0
335231,Cadre de vie,Cédric POLÈRE,8.0
335232,Cadre de vie,Ludovic VIÉVARD,3.0
335233,Cadre de vie,Pierre GROSDEMOUGE,1.0
335234,Cadre de vie,Pierre-Alain FOUR,1.0
335235,Cadre de vie,Brigitte YVRAY-DANGUIS,2.0
335239,Cadre de vie,Julien CASALS,2.0
335241,Cadre de vie,Matthieu BOURY,1.0
335242,Cadre de vie,Quentin ZARAGORI,8.0
335243,Cadre de vie,Aurélien BOUTAUD,15.0
335244,Cadre de vie,Sandra DECELLE,8.0
335245,Cadre de vie,Geneviève BERNARDIN,3.0
335246,Cadre de vie,Laure BORNAREL,4.0
335247,Cadre de vie,Claire HARPET,1.0
335250,Cadre de vie,Anne-Caroline JAMBAUD,1.0
335251,Cadre de vie,Emmanuelle LAMBREY,2.0
335254,Cadre de vie,Florence LE NULZEC,2.0
335256,Cadre de vie,Bertrand LABASSE,1.0
335259,Cadre de vie,Annie HONNORAT,1.0
335264,Cadre de vie,Philippe GARGOV,2.0
335266,Cadre de vie,Eddy MAAROUFI,5.0
335267,Cadre de vie,Benjamin LIPPENS,1.0
335270,Cadre de vie,Caroline HAMON,2.0
335272,Cadre de vie,Benjamin  PRADEL,2.0
335273,Cadre de vie,Catherine DEBRAND,2.0
335275,Cadre de vie,Camille DUTHY,4.0
335276,Cadre de vie,Manon SCOTTO,1.0
335280,Cadre de vie,Matias GOMEZ,3.0
335281,Cadre de vie,Frédérique SONNET,1.0
335284,Cadre de vie,Sophie KELLER,2.0
335300,Cadre de vie,Gaspard LANDEL,1.0
335301,Cadre de vie,Bruno BENOIT,3.0
335304,Cadre de vie,Jérôme SAINTE,1.0
335305,Cadre de vie,Leila BOUTAMINE,1.0
335308,Cadre de vie,Bruno DURIEZ,1.0
335309,Cadre de vie,Caroline RICHEMONT,1.0
335310,Cadre de vie,Brice DURY,2.0
335312,Cadre de vie,Pascal BAVOUX,1.0
335328,Cadre de vie,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",4.0
335331,Cadre de vie,Didier CAZELLES,1.0
335337,Cadre de vie,Denis CERCLET,1.0
335347,Cadre de vie,Emmanuel BOUTEFEU,1.0
335353,Cadre de vie,Elisabeth PERROT,1.0
335355,Cadre de vie,François ASCHER,1.0
335360,Cadre de vie,Jean-Luc VUILLEMENOT,1.0
335368,Cadre de vie,Jean-Marc BERTHET,3.0
335374,Cadre de vie,Jaques-Antoine MALAREWICZ,1.0
335380,Cadre de vie,Alain HAYS,1.0
335382,Cadre de vie,Marianne GUEROIS,1.0
335383,Cadre de vie,Fabien PAULUS,1.0
335392,Cadre de vie,Richard CANTIN,1.0
335395,Cadre de vie,Anne PINCHART,2.0
335398,Cadre de vie,Sebastian ROCHE,1.0
335399,Cadre de vie,Stéphanie BEAUCHENE,14.0
335406,Cadre de vie,Siegfried Zhiqiang WU,1.0
335407,Cadre de vie,cabinet SILOÉ,1.0
335409,Cadre de vie,Thomas FAILLEBIN,1.0
335413,Cadre de vie,Valérie DRAMARD,1.0
335424,Cadre de vie,Bernard MARET,1.0
335426,Cadre de vie,Antoine BAILLY,1.0
335439,Cadre de vie,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,7.0
335441,Cadre de vie,Philippe JURY,1.0
335447,Cadre de vie,Chris BEYER,1.0
335448,Cadre de vie,Emilie RICHARD,1.0
335449,Cadre de vie,Dominique ROYOUX,1.0
335456,Cadre de vie,Françoise SION,1.0
335472,Cadre de vie,Michèle MASSON,1.0
335495,Cadre de vie,Mélanie GAT,1.0
335499,Cadre de vie,Nicolas SOULIER,1.0
335506,Cadre de vie,Pierre BRÉCHON,1.0
335581,Cadre de vie,Jean-Paul BRAVARD,3.0
335609,Cadre de vie,Bruno VOISIN,1.0
335612,Cadre de vie,Paul MOREAU,1.0
335645,Cadre de vie,Lucas PIESSAT,2.0
335646,Cadre de vie,Gauthier BRAVAIS,1.0
335669,Cadre de vie,Nicolas LEPRÊTRE,1.0
335675,Cadre de vie,Kamil HAJJI,1.0
335683,Cadre de vie,Frédéric SEGUR,1.0
335685,Cadre de vie,Florent CHEVREAU,1.0
335686,Cadre de vie,Danielle GALEA,1.0
335687,Cadre de vie,Carine PRADELLES,1.0
335688,Cadre de vie,Maïder LAUSSUCQ,1.0
335692,Cadre de vie,Antoine ROYER,1.0
335693,Cadre de vie,Malou ALLAGNAT,3.0
335694,Cadre de vie,Angela  LANTERI,1.0
335702,Cadre de vie,Béatrice MAURINES,1.0
335703,Cadre de vie,Lilian PELLEGRINO,1.0
335708,Cadre de vie,Maéva BIGOT,1.0
335709,Cadre de vie,Diane GEFFROY,1.0
335713,Cadre de vie,Elise ROCHE,1.0
335714,Cadre de vie,Guillaume SÉCHET,1.0
335715,Cadre de vie,Emilie DEFOORT,1.0
335739,Cadre de vie,Perrine TURGAULT,1.0
335752,Cadre de vie,François RIO,1.0
335758,Cadre de vie,Béatrice CHARRE,1.0
335759,Cadre de vie,Mireille LEMAHIEU,1.0
335761,Cadre de vie,Jean-Pierre VIGNAT,1.0
335763,Cadre de vie,Stéphanie PORNIN,1.0
335764,Cadre de vie,Cécile PEETERS,1.0
335766,Cadre de vie,Noé DELARGILLIÈRE,1.0
335824,Service public,Geoffroy BING,8.0
335825,Service public,Catherine PANASSIER,8.0
335826,Service public,Stéphane AUTRAN,1.0
335827,Service public,Sylvie  MAURIS-DEMOURIOUX,5.0
335828,Service public,Emile HOOGE,1.0
335829,Service public,Boris CHABANEL,3.0
335831,Service public,Caroline JANUEL,1.0
335832,Service public,Catherine FORET,1.0
335833,Service public,Philippe DUJARDIN,1.0
335834,Service public,Marianne CHOUTEAU,1.0
335835,Service public,Cédric POLÈRE,15.0
335836,Service public,Ludovic VIÉVARD,10.0
335837,Service public,Pierre GROSDEMOUGE,5.0
335838,Service public,Pierre-Alain FOUR,3.0
335840,Service public,Pauline KERTUDO,1.0
335842,Service public,Cécile COULMAIN,1.0
335843,Service public,Julien CASALS,1.0
335844,Service public,Didier VANONI,1.0
335845,Service public,Matthieu BOURY,2.0
335846,Service public,Quentin ZARAGORI,1.0
335847,Service public,Aurélien BOUTAUD,8.0
335848,Service public,Sandra DECELLE,6.0
335849,Service public,Geneviève BERNARDIN,1.0
335850,Service public,Laure BORNAREL,2.0
335854,Service public,Anne-Caroline JAMBAUD,12.0
335858,Service public,Florence LE NULZEC,1.0
335870,Service public,Eddy MAAROUFI,7.0
335871,Service public,Benjamin LIPPENS,1.0
335872,Service public,Isabelle BARAUD-SERFATY,1.0
335874,Service public,Caroline HAMON,3.0
335877,Service public,Catherine DEBRAND,1.0
335878,Service public,François MAYSSAL,3.0
335883,Service public,Lionel GASTINE,2.0
335884,Service public,Matias GOMEZ,1.0
335886,Service public,Nicolas RIO,1.0
335899,Service public,Hubert GUILLAUD,1.0
335900,Service public,Nicolas MATYJASIK,1.0
335913,Service public,Caroline RICHEMONT,1.0
335914,Service public,Brice DURY,1.0
335915,Service public,Brigitte AURIACOMBE,1.0
335929,Service public,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,1.0
335932,Service public,"""CdD - CONSEIL DE DÉVELOPPEMENT DE LAGGLOMÉRATION LYONNAISE""",2.0
335935,Service public,Didier CAZELLES,1.0
335965,Service public,Jean-Baptiste LESTRA,1.0
335976,Service public,Julia GUDEFIN,1.0
335998,Service public,Stéphane CORDOBES,1.0
336000,Service public,Roland GORI,1.0
336002,Service public,Sebastian ROCHE,1.0
336006,Service public,Sophie BOISSARD,1.0
336018,Service public,Marie-Amandine VERMILLON,1.0
336038,Service public,Laura PANDELLE,1.0
336039,Service public,Magali MARLIN,1.0
336054,Service public,Gilles FINCHELSTEIN,1.0
336056,Service public,Gilles JEANNOT,1.0
336068,Service public,Lucie VERCHERE,3.0
336072,Service public,Michel WIEVIORKA,1.0
336083,Service public,Martin VANIER,1.0
336087,Service public,Patrice AUBERTEL,1.0
336088,Service public,Paul RAVEAUD,1.0
336089,Service public,Thérèse SPECTOR,1.0
336102,Service public,Nicolas MERCAT,1.0
336162,Service public,Adèle SEYRIG,1.0
336163,Service public,Jeanne CARTILLIER,1.0
336208,Service public,Alice TAGGER,1.0
336230,Service public,Victor CHOMENTOWSKI,1.0
336260,Service public,Alexis SPIRE,1.0
336261,Service public,Vincent DUBOIS,1.0
336262,Service public,Sandra JARRY,1.0
336263,Service public,Irène GAILLARD,1.0
336264,Service public,Vanina MOLLO,1.0
336270,Service public,Olivier OULLIER,1.0
336273,Service public,Nicolas LEPRÊTRE,2.0
336275,Service public,Sylvère ANGOT,1.0
336321,Service public,Christine OLM,1.0
336322,Service public,Yoan OLLIVIER,4.0
336323,Service public,Romain BEAUCHER,1.0
336327,Service public,Benjamin BADIA,1.0
336335,Service public,Anne FORNEROD,1.0
336339,Service public,Fanny VIRY,1.0
336340,Service public,Jean-Nicolas BIRCK,1.0
336341,Service public,Gilbert BERLIOZ,1.0
336345,Service public,Robert REVAT,1.0
336346,Service public,Bruno CARBONNET,1.0
336348,Service public,Manon MOLINS,1.0
336349,Service public,Marine ALBAREDE,1.0
336360,Service public,Frédéric BERTRAND,1.0
336428,Ressources,Geoffroy BING,1.0
336431,Ressources,Sylvie  MAURIS-DEMOURIOUX,4.0
336432,Ressources,Emile HOOGE,1.0
336433,Ressources,Boris CHABANEL,9.0
336435,Ressources,Caroline JANUEL,4.0
336436,Ressources,Catherine FORET,1.0
336440,Ressources,Ludovic VIÉVARD,1.0
336445,Ressources,Nicolas NOVA,3.0
336451,Ressources,Aurélien BOUTAUD,16.0
336452,Ressources,Sandra DECELLE,3.0
336469,Ressources,Bruno BIGOURDAN,1.0
336472,Ressources,Philippe GARGOV,1.0
336474,Ressources,Eddy MAAROUFI,2.0
336485,Ressources,Annabelle RICHARD,1.0
336486,Ressources,Julie JEAMMAUD,1.0
336509,Ressources,Bruno BENOIT,1.0
336533,Ressources,CCSPL  COMMISSION CONSULTATIVE DES SERVICES PUBLICS LOCAUX DU GRAND LYON,1.0
336539,Ressources,Didier CAZELLES,4.0
336541,Ressources,Dieter GRAU,1.0
336542,Ressources,Jessica READ,1.0
336576,Ressources,Jean-Marc BERTHET,1.0
336580,Ressources,Julia GUDEFIN,1.0
336584,Ressources,Laure ISNARD,1.0
336585,Ressources,Bernard BARRAQUE,1.0
336598,Ressources,Rémi BARBIER,1.0
336601,Ressources,Robert JONAC,1.0
336605,Ressources,Sandrine BOUCHER,1.0
336607,Ressources,Stéphanie BEAUCHENE,9.0
336614,Ressources,Siegfried Zhiqiang WU,1.0
336622,Ressources,Marie-Amandine VERMILLON,1.0
336629,Ressources,Bernard CHOCAT,2.0
336645,Ressources,Hervé LE BRAS,1.0
336647,Ressources,DPDP -  DIRECTION DE LA PROSPECTIVE ET DU DIALOGUE PUBLIC,1.0
336665,Ressources,Frédéric NAUDON,1.0
336671,Ressources,Gilles BROCARD,1.0
336674,Ressources,Marc CHAMBOLLE,1.0
336683,Ressources,Martin GUESPEREAU,1.0
336684,Ressources,Julie FABRE,1.0
336711,Ressources,Paul D.REITER,1.0
336716,Ressources,Philippe BILLET,1.0
336789,Ressources,Jean-Paul BRAVARD,2.0
336790,Ressources,Michel RAFFIN,1.0
336791,Ressources,Jean-Louis MICHELOT,1.0
336792,Ressources,Paul MICHELET,1.0
336796,Ressources,Gérard HYTTE,1.0
336797,Ressources,François GRETHER,1.0
336805,Ressources,Pablo JENSEN,1.0
336853,Ressources,Lucas PIESSAT,2.0
336854,Ressources,Gauthier BRAVAIS,1.0
336856,Ressources,Manon LOISEL,10.0
336877,Ressources,Nicolas LEPRÊTRE,1.0
336884,Ressources,Hélène DELHAY,9.0
336885,Ressources,Mathieu BRAND,1.0
336886,Ressources,Thomas COISPEL,1.0
336887,Ressources,Hervé CHAYGNEAUD-DUPUY,1.0
336888,Ressources,Julie GAYRAL,1.0
336903,Ressources,Alexandre MONNIN,1.0
336909,Ressources,Thomas HAJDUKOWICZ,1.0
336947,Ressources,Perrine TURGAULT,1.0
336958,Ressources,Arnaud FLORENTIN,1.0
337032,Mobilité,Geoffroy BING,3.0
337034,Mobilité,Stéphane AUTRAN,6.0
337036,Mobilité,Emile HOOGE,1.0
337037,Mobilité,Boris CHABANEL,4.0
337039,Mobilité,Caroline JANUEL,5.0
337042,Mobilité,Marianne CHOUTEAU,1.0
337043,Mobilité,Cédric POLÈRE,2.0
337044,Mobilité,Ludovic VIÉVARD,2.0
337049,Mobilité,Nicolas NOVA,1.0
337054,Mobilité,Quentin ZARAGORI,2.0
337055,Mobilité,Aurélien BOUTAUD,1.0
337056,Mobilité,Sandra DECELLE,2.0
337059,Mobilité,Claire HARPET,1.0
337062,Mobilité,Anne-Caroline JAMBAUD,9.0
337063,Mobilité,Emmanuelle LAMBREY,11.0
337066,Mobilité,Florence LE NULZEC,1.0
337076,Mobilité,Philippe GARGOV,1.0
337080,Mobilité,Isabelle BARAUD-SERFATY,2.0
337082,Mobilité,Caroline HAMON,3.0
337084,Mobilité,Benjamin  PRADEL,3.0
